id,id_footprint,latitude,longitude,country,city,material,material_RUBIC_AI,llrs,llrs_RUBIC_AI,code_level,code_level_RUBIC_AI,n_stories,n_stories_RUBIC_AI,occupancy,occupancy_RUBIC_AI,block_position,block_position_RUBIC_AI,roof_shape,roof_shape_RUBIC_AI,roof_material,roof_material_RUBIC_AI,taxonomy,image filename or link
639,55dbcbc9-4cea-4913-a6bd-8ffc86e0d876,38.69907236,-9.217829655,Portugal,Lisbon,MCF,,LWAL,,CDM,,2,,RES,,BP1,,RSH2,,RMT1,,MCF/LWAL/CDM/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69907236,-9.21782966&heading=283.8418485730832&pitch=5&fov=120"
640,159dfd7c-f4e4-49da-b114-bde8afd2a796,38.69745716,-9.202748522,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDN,3,4,MIX(RES;COM),MIX(RES;COM),BP2,BP1,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDL/H:3/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69745716,-9.20274852&heading=333.19334507644896&pitch=5&fov=120"
641,42a6d552-ab47-482c-b822-87e7ac50d3f3,38.69640035,-9.2215007,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP1,BP2,RSH3,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69640035,-9.2215007&heading=81.77304861411392&pitch=5&fov=120"
642,46e70a83-b876-45a8-b7ac-236a3ef0b8fb,38.70230789,-9.21987486,Portugal,Lisbon,CR,,LFINF,,CDM,,2,,RES,,BPD,,RSH3,,RMT1,,CR/LFINF/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70230789,-9.21987486&heading=212.0793585464163&pitch=5&fov=120"
644,53e063c2-1cd0-44ab-a1ce-5da89e6060ca,38.7000806,-9.203513503,Portugal,Lisbon,CR,MCF,LFINF,LWAL,CDL,CDN,3,2,RES,RES,BP2,BP1,RSH3,RSH3,RMT1,RMT1,CR/LFINF/CDL/H:3/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7000806,-9.2035135&heading=259.28896666469666&pitch=5&fov=120"
645,30f42875-c80c-4e4d-8abf-9c1a49c7f1ba,38.69999463,-9.221891274,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,RES,RES,BPD,BPD,RSH3,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69999463,-9.22189127&heading=212.05462878654816&pitch=5&fov=120"
648,20b6e163-0fdd-4b8a-997b-f606440453b9,38.70240235,-9.2038422,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDM,CDL,3,3,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDM/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70240235,-9.2038422&heading=171.28712277696474&pitch=5&fov=120"
649,1f584130-fe7c-46d2-aa85-99fae68868e9,38.69475682,-9.214609984,Portugal,Lisbon,CR,,LFM,,CDM,,4,,MIX(RES;COM),,BP2,,RSH6,,RMT1,,CR/LFM/CDM/H:4/BP2/RSH6+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69475682,-9.21460998&heading=328.3146772589199&pitch=5&fov=120"
650,8787833c-e5df-4672-a895-b607152841c5,38.70186952,-9.220952601,Portugal,Lisbon,CR,,LFINF,,CDM,,2,,RES,,BPD,,RSH3,,RMT1,,CR/LFINF/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70186952,-9.2209526&heading=121.99003919400207&pitch=5&fov=120"
653,8d8dea71-139e-4565-beed-8ba3da208380,38.69758709,-9.196244504,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDN,CDN,4,3,RES,RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,CR/LFINF/CDN/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69758709,-9.1962445&heading=325.25313079283296&pitch=5&fov=120"
654,a0578834-9118-4603-88ae-1a26df55c4cd,38.69687729,-9.19687749,Portugal,Lisbon,MCF,,LWAL,,CDN,,3,,RES,,BP1,,RSH2,,RMT1,,MCF/LWAL/CDN/H:3/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69687729,-9.19687749&heading=62.02969364102057&pitch=5&fov=120"
656,56b2cafc-c07a-497a-bbdb-7093a29a9a53,38.70348251,-9.205301527,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,RES,RES,BP1,BP2,RSH1,RSH1,RMN,RMN,MUR/LWAL/CDN/H:1/BP1/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70348251,-9.20530153&heading=324.9444508268821&pitch=5&fov=120"
657,92c915df-6dd4-43fa-aee4-28e7bf8812e7,38.70037448,-9.217675165,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BPD,BP2,RSH3,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70037448,-9.21767516&heading=295.24637691321266&pitch=5&fov=120"
659,fac1bfb2-30bf-48f0-ab9c-03ff665394cb,38.70262404,-9.204631691,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,3,2,RES,RES,BP1,BP2,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:3/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70262404,-9.20463169&heading=160.87757916648872&pitch=5&fov=120"
660,e130f638-a987-4f13-8854-2d0145c0d5c0,38.69688904,-9.218293425,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69688904,-9.21829343&heading=96.18691284976558&pitch=5&fov=120"
661,f9ca09e2-c7ba-461d-8bb4-834582f95da8,38.69761024,-9.196009827,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDN,CDN,2,2,RES,MIX(RES;COM),BP2,BP2,RSH2,RSH1,RMT6,RMN,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT6/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69761024,-9.19600983&heading=326.89793889556745&pitch=5&fov=120"
662,32a25dd3-355f-4c96-b53a-79edab6bc6e3,38.69651698,-9.216844329,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDN,CDN,2,2,RES,RES,BP2,BP2,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69651698,-9.21684433&heading=85.30221296223863&pitch=5&fov=120"
663,7a8af931-8ad6-4b61-a7b8-b6ced193683f,38.70244872,-9.204585293,Portugal,Lisbon,CR,CR,LFM,LFINF,CDL,CDN,4,4,RES,RES,BP2,BP2,RSH3,RSH1,RMT1,RMN,CR/LFM/CDL/H:4/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70244872,-9.20458529&heading=337.6894379224282&pitch=5&fov=120"
664,292a5403-9736-4e59-addd-a5cb0fbbf476,38.69725051,-9.216772197,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BPD,BPD,RSH2,RSH2,RMT6,RMT1,MUR/LWAL/CDL/H:2/BPD/RSH2+RMT6/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69725051,-9.2167722&heading=88.04285918641477&pitch=5&fov=120"
665,e012839c-63bb-4aa9-a8d5-4733191c0e73,38.69748287,-9.19291605,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,3,2,MIX(RES;COM),RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:3/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69748287,-9.19291605&heading=50.217453362447145&pitch=5&fov=120"
666,cb53435f-aa7c-4c47-8951-21e9f9504d50,38.69770581,-9.21161503,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BPD,BP2,RSH3,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69770581,-9.21161503&heading=312.4923555950511&pitch=5&fov=120"
667,8972d5c0-1b8f-4916-be40-8df92cb60cc4,38.70208744,-9.217504108,Portugal,Lisbon,CR,,LFM,,CDH,,2,,GOV,,BPD,,RSH3,,RMT1,,CR/LFM/CDH/H:2/BPD/RSH3+RMT1/GOV,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70208744,-9.21750411&heading=181.74566159268636&pitch=5&fov=120"
669,4146e0a3-49ff-40d0-9343-5970d54d680e,38.70384125,-9.202888398,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDN,CDN,3,3,RES,RES,BP1,BP2,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDN/H:3/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70384125,-9.2028884&heading=74.1946497888124&pitch=5&fov=120"
670,2a69a635-e123-4a77-b3be-434600ea4049,38.69497348,-9.218997689,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BP2,RSH3,RSH3,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69497348,-9.21899769&heading=195.62596993593763&pitch=5&fov=120"
672,5ef1ba05-30a6-4d21-ae37-83ae860f2c51,38.7020398,-9.205991773,Portugal,Lisbon,MUR,,LWAL,,CDN,,2,,RES,,BP2,,RSH2,,RMT1,,MUR/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7020398,-9.20599177&heading=262.69432340951005&pitch=5&fov=120"
674,0fa9a573-6d77-4e1a-a240-a8aa86078971,38.6976751,-9.21570445,Portugal,Lisbon,MCF,,LWAL,,CDM,,2,,RES,,BP1,,RSH2,,RMT1,,MCF/LWAL/CDM/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6976751,-9.21570445&heading=351.59158097855584&pitch=5&fov=120"
676,bbf929d0-73f1-4382-a83c-41f774b73620,38.69464555,-9.213750529,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDN,CDL,2,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69464555,-9.21375053&heading=149.09837594057404&pitch=5&fov=120"
677,7aec4241-c8ff-4dda-aae4-276774b379d7,38.69781712,-9.197149064,Portugal,Lisbon,CR,MCF,LFM,LWAL,CDN,CDN,3,2,RES,RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,CR/LFM/CDN/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69781712,-9.19714906&heading=58.482907405938704&pitch=5&fov=120"
678,3a8ba2ce-b5fe-4036-be14-61a5c9d17094,38.69517735,-9.218826573,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BP3,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69517735,-9.21882657&heading=15.626076914551732&pitch=5&fov=120"
680,85526c3b-a85a-420c-9fc9-6c0b2ca1d27e,38.69975223,-9.220101571,Portugal,Lisbon,CR,MCF,LFINF,LWAL,CDM,CDL,2,1,RES,RES,BP2,BP2,RSH3,RSH1,RMT1,RMN,CR/LFINF/CDM/H:2/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69975223,-9.22010157&heading=212.01130356956708&pitch=5&fov=120"
681,64f7e3e1-56d6-4059-86d9-80c8e3a92a8a,38.69582683,-9.219189488,Portugal,Lisbon,CR,HYB(MCF;MUR),LFM,LWAL,CDM,CDL,4,5,MIX(RES;COM),MIX(RES;COM),BP2,BP1,RSH2,RSH1,RMT1,RMN,CR/LFM/CDM/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69582683,-9.21918949&heading=171.32754389807474&pitch=5&fov=120"
683,d942a4ab-4c31-4083-aa9d-b827342f4695,38.69801534,-9.219736464,Portugal,Lisbon,MCF,,LWAL,,CDN,,2,,RES,,BP1,,RSH2,,RMT1,,MCF/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69801534,-9.21973646&heading=287.5721338619012&pitch=5&fov=120"
684,49345fa7-8af7-4790-912e-8cc528818ac0,38.70146079,-9.217834506,Portugal,Lisbon,CR,CR,LFM,LFINF,CDH,CDL,1,2,EDU,RES,BPD,BP1,RSH1,RSH1,RMN,RMN,CR/LFM/CDH/H:1/BPD/RSH1+RMN/EDU,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70146079,-9.21783451&heading=24.87191098429895&pitch=5&fov=120"
685,46d05384-28c4-43c6-8c9c-3674bf790431,38.70255152,-9.203574591,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDM,CDM,1,1,RES,RES,BPD,BPD,RSH1,RSH1,RMN,RMN,MCF/LWAL/CDM/H:1/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70255152,-9.20357459&heading=357.33339617160937&pitch=5&fov=120"
686,57aa23cf-9d76-45c2-a185-af54ad3bbe16,38.69804921,-9.224630122,Portugal,Lisbon,CR,CR,LFM,LFINF,CDM,CDN,1,1,COM,COM,BPD,BP2,RSH1,RSH1,RMN,RMN,CR/LFM/CDM/H:1/BPD/RSH1+RMN/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69804921,-9.22463012&heading=172.34936442553385&pitch=5&fov=120"
688,54177f5d-aa79-4846-bf18-f9b12cc1a5db,38.70041399,-9.216260085,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDM,CDL,3,2,RES,RES,BPD,BP3,RSH3,RSH2,RMT1,RMT1,CR/LFINF/CDM/H:3/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70041399,-9.21626008&heading=198.45191022503332&pitch=5&fov=120"
689,1a1e6b90-89c6-4536-8609-ac55c480bfca,38.70129037,-9.204729549,Portugal,Lisbon,CR,CR,LFM,LFINF,CDH,CDH,2,2,RES,COM,BP1,BP1,RSH1,RSH1,RMN,RMN,CR/LFM/CDH/H:2/BP1/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70129037,-9.20472955&heading=179.26002919282269&pitch=5&fov=120"
690,4aa9cbb4-8396-4364-999f-2426827d0f3d,38.70224147,-9.205634388,Portugal,Lisbon,MUR,MCF,LWAL,LWAL,CDN,CDN,1,2,RES,COM,BP2,BP2,RSH3,RSH3,RMT1,RMT1,MUR/LWAL/CDN/H:1/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70224147,-9.20563439&heading=114.70338333965412&pitch=5&fov=120"
692,d1a97d7e-0fc9-40ec-9b85-4989b196343b,38.7012506,-9.2057877,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,RES,RES,BP1,BP2,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7012506,-9.2057877&heading=319.709108785843&pitch=5&fov=120"
693,7d8cd750-b278-4bc6-b0c3-027f7e931c31,38.69606833,-9.210810096,Portugal,Lisbon,CR,CR,LFM,LFINF,CDH,CDN,8.0-9.0,6.0-7.0,MIX(RES;COM),MIX(RES;COM),BPD,BP1,RSH1,RSH1,RMN,RMN,CR/LFM/CDH/H:8-9/BPD/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69606833,-9.2108101&heading=308.25016375198857&pitch=5&fov=120"
696,60b95b2f-c3a0-4061-a312-c0d340984a2a,38.6994145,-9.2209788,Portugal,Lisbon,MCF,,LWAL,,CDN,,2,,RES,,BPD,,RSH2,,RMT1,,MCF/LWAL/CDN/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6994145,-9.2209788&heading=211.4803969962971&pitch=5&fov=120"
698,c56b1928-9b7f-41ee-a2cd-612e12a53ee4,38.69658423,-9.217216809,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69658423,-9.21721681&heading=89.37860845460983&pitch=5&fov=120"
699,a4086218-d18e-4ed5-8529-55261132eb91,38.69770275,-9.2157966,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BP2,RSH3,RSH3,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69770275,-9.2157966&heading=351.59152336365366&pitch=5&fov=120"
700,525bc3c1-240e-4639-b2bb-ebcc3ac84397,38.69763267,-9.217235597,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69763267,-9.2172356&heading=92.72234711427063&pitch=5&fov=120"
701,17808509-0a8a-4359-865e-67829de362b7,38.69557322,-9.215887659,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDM,CDN,3,3,RES,COM,BP1,BP1,RSH1,RSH1,RMN,RMN,CR/LFINF/CDM/H:3/BP1/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69557322,-9.21588766&heading=76.9060856733189&pitch=5&fov=120"
702,de3bb4c2-bd62-419b-90e7-3ef5c2ca3796,38.69797857,-9.197810689,Portugal,Lisbon,CR,MUR,LFM,LWAL,CDL,CDN,3,2,MIX(RES;COM),RES,BP2,BP3,RSH1,RSH1,RMN,RMN,CR/LFM/CDL/H:3/BP2/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69797857,-9.19781069&heading=327.54580763873764&pitch=5&fov=120"
703,9b610bdb-302c-48d5-a75c-cdbbcc47036c,38.6994063,-9.20429195,Portugal,Lisbon,MUR,,LWAL,,CDL,,2,,RES,,BP1,,RSH3,,RMT1,,MUR/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6994063,-9.20429195&heading=121.76989358810584&pitch=5&fov=120"
705,0b8e5441-bdde-420f-a1ea-7449c643e11a,38.70164712,-9.205081974,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BP1,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70164712,-9.20508197&heading=350.2416022297567&pitch=5&fov=120"
706,2bf734b6-16b9-4d98-840e-66ce5147866e,38.697821,-9.197053651,Portugal,Lisbon,CR,MUR,LFM,LWAL,CDL,CDL,3,3,MIX(RES;COM),MIX(RES;COM),BP2,BP2,RSH2,RSH2,RMT1,RMT1,CR/LFM/CDL/H:3/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.697821,-9.19705365&heading=147.7095266826255&pitch=5&fov=120"
707,85ca2971-e3ed-4b40-bb47-bdf4c251a4be,38.70200913,-9.205734325,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDL,2,2,RES,RES,BP1,BP1,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70200913,-9.20573432&heading=8.6663707809289&pitch=5&fov=120"
709,2cee1119-a126-46ee-8694-f7b7f7460bdb,38.69394045,-9.217989,Portugal,Lisbon,CR,,LFINF,,CDM,,2,,MIX(RES;COM),,BP1,,RSH1,,RMN,,CR/LFINF/CDM/H:2/BP1/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69394045,-9.217989&heading=320.1600487971291&pitch=5&fov=120"
711,4ea916dd-a894-462c-b062-a436f71040f9,38.6977584,-9.2117264,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BPD,BP2,RSH3,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6977584,-9.2117264&heading=312.49228596592343&pitch=5&fov=120"
712,f4dfccdd-7fe4-4319-9abe-622437d5e68f,38.69980477,-9.218294615,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,IND,BP1,BP1,RSH3,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69980477,-9.21829461&heading=203.16743337488845&pitch=5&fov=120"
713,b244bf21-955d-444d-9d3c-89c308455271,38.70026339,-9.217878327,Portugal,Lisbon,CR,,LFINF,,CDL,,2,,RES,,BPD,,RSH3,,RMT1,,CR/LFINF/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70026339,-9.21787833&heading=296.3195862445556&pitch=5&fov=120"
715,820fec67-772b-49f8-8644-3ae5e42815be,38.6990801,-9.218711413,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BP2,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6990801,-9.21871141&heading=289.3907644628014&pitch=5&fov=120"
716,400e3c83-de7c-48b4-abb9-70e92d227de5,38.69596588,-9.219615059,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDL,4,3,RES,RES,BPD,BP1,RSH3,RSH1,RMT1,RMN,CR/LFINF/CDL/H:4/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69596588,-9.21961506&heading=264.08354886559175&pitch=5&fov=120"
718,b4ab88dc-6322-4a77-b68f-ac05fe953ff7,38.69518127,-9.214012954,Portugal,Lisbon,CR,CR,LFM,LFINF,CDM,CDN,4,4,MIX(RES;COM),MIX(RES;COM),BP2,BP2,RSH1,RSH1,RMN,RMN,CR/LFM/CDM/H:4/BP2/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69518127,-9.21401295&heading=323.8997115915388&pitch=5&fov=120"
720,824b0798-4397-439a-bbfa-d88151bb2b91,38.70408733,-9.203499504,Portugal,Lisbon,CR,CR,LFINF,LFINF,CDL,CDN,3,2,RES,RES,BP2,BP2,RSH1,RSH1,RMN,RMN,CR/LFINF/CDL/H:3/BP2/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70408733,-9.2034995&heading=343.40241340774224&pitch=5&fov=120"
721,386ecec0-0173-40ff-954b-568f70100fbd,38.6973206,-9.218835387,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6973206,-9.21883539&heading=100.34365053302258&pitch=5&fov=120"
723,0e7791fb-d532-49ed-8526-6ad6859344da,38.70049531,-9.200320748,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDL,3,3,RES,RES,BPD,BP1,RSH3,RSH1,RMT1,RMN,CR/LFINF/CDL/H:3/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70049531,-9.20032075&heading=111.64103916648003&pitch=5&fov=120"
725,8eb89881-5a78-4e23-98ee-ff9ff03a2324,38.69785755,-9.195119895,Portugal,Lisbon,CR,MUR,LWAL,LWAL,CDN,CDN,2,2,RES,RES,BPD,BP1,RSH2,RSH1,RMT1,RMN,CR/LWAL/CDN/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69785755,-9.1951199&heading=212.4674103903044&pitch=5&fov=120"
727,ac10ef47-2991-40a7-b21f-7dd40efe1dd0,38.70138412,-9.199372742,Portugal,Lisbon,MUR,,LWAL,,CDL,,1,,COM,,BPD,,RSH3,,RMT1,,CR/LFM/CDM/H:4/BPD/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70138412,-9.19937274&heading=153.99646145750063&pitch=5&fov=120"
728,554dedf3-dcb2-4116-abe0-2f0285919d69,38.70003161,-9.222503721,Portugal,Lisbon,CR,,LFM,,CDM,,2,,RES,,BPD,,RSH3,,RMT1,,CR/LFM/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70003161,-9.22250372&heading=122.17647186387228&pitch=5&fov=120"
731,abaf6ed9-6ca3-4e9f-abf4-2d3cdc3793e0,38.69582757,-9.219681707,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDL,4,4,RES,RES,BP1,BP2,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDL/H:4/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69582757,-9.21968171&heading=18.309005206597533&pitch=5&fov=120"
